Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
2025-03-17,0.6083823104414041,1.2571103442966969,1.08686028745121,0.8840057237310943,1.0691446496987216,0.7737973409473885,1.308472027374884,1.9889263921583538
2025-03-18,0.6090825364272949,1.265880737673979,1.094464672141834,0.8952739554182205,1.065870322152945,0.7742002204904651,1.3156708127053074,2.0067337135025225
2025-03-19,0.6059685194597098,1.2532123090448029,1.0962422731899821,0.896118085580496,1.0597768664082703,0.7736992451213275,1.32054063552986,2.0087187420849406
2025-03-20,0.6098356312619412,1.2619827024220849,1.0980581844234838,0.8856771304983635,1.0784826213885506,0.7766569549985347,1.3234350497975207,1.9938652544758686
2025-03-21,0.6020339187774678,1.2522378374197254,1.0892061895159646,0.8707570116976964,1.0700229560706755,0.7703680538365961,1.3078608567187515,1.9815458856453192
2025-03-24,0.6001453799171028,1.2502885966664026,1.0939076105446277,0.8817420598306512,1.0567767762227143,0.770470670471798,1.3022103405982235,1.9923471461530227
2025-03-25,0.6012984841561986,1.2678299784273015,1.1043577347451214,0.895764028698001,1.0558659697680302,0.7607078330807246,1.3041929381648119,2.005695647119855
2025-03-26,0.6012432163671174,1.259059287546852,1.103514336905893,0.8961795186736969,1.0653760199179936,0.7613439917721967,1.3069700822194181,2.008992989129796
2025-03-27,0.5920407157255444,1.2580848159217746,1.0930739468559374,0.8807449664121706,1.0618748641578408,0.7588245407162914,1.301336623482092,2.0071122336836256
2025-03-28,0.5913086587095999,1.259059287546852,1.0931576218426722,0.8637949875909218,1.0886212962243111,0.7665810593522858,1.291079800889531,1.9929345546945454
2025-03-31,0.5805262680167373,1.2532123090448029,1.0907101090576532,0.8321671887516748,1.087104782974286,0.759805470334667,1.2724881150938507,1.9679435389994717
2025-04-01,0.5838914174930222,1.26393164567224,1.1010171040752759,0.8324656251188592,1.090753629055507,0.7641769926237869,1.2767359097462871,1.9890990598710125
2025-04-02,0.5816202078419009,1.2571103442966969,1.0981219824341846,0.8246368432913981,1.0846405895461217,0.7604937446015433,1.2739457055461627,1.9874195326883224
2025-04-03,0.5646388172637895,1.2580848159217746,1.0948893482498252,0.782733210612019,1.132805849011571,0.7590519109956171,1.2352019728680954,1.9528359498449959
2025-04-04,0.5425578662173232,1.2200790094037033,1.0313826057936266,0.7246435208685086,1.1042357770901963,0.7231384622775067,1.1688710059457292,1.8467931045104047
2025-04-07,0.5187497605954385,1.1518637643745164,0.9951729147139398,0.7139364016667615,1.0442018026290107,0.6917385389228449,1.1185224259467854,1.7756699447597886
2025-04-08,0.531072476836545,1.15673634562728,1.0237355962179218,0.7307269780143124,1.0626024580459972,0.7085770230032021,1.1459326269626977,1.8415975339126027
2025-04-09,0.5191563808776739,1.1265266839887886,1.016599171123956,0.7076130437908755,1.0347327906708093,0.6843395791515612,1.1073115969464675,1.8036734025892933
2025-04-10,0.535920217407837,1.160634380879174,1.0535374945846872,0.7429976942350244,1.0594042379636872,0.7130897946984883,1.1335641363367404,1.8754018707711
2025-04-11,0.5378071576299365,1.2064361091494498,1.0755212599357293,0.7457839886287485,1.0756674715949033,0.7188421732200901,1.1379197585426404,1.8803647459910267
2025-04-14,0.5509798860218945,1.259059287546852,1.100356168510508,0.7643813830149476,1.0924370653655127,0.7345238899642438,1.1725312671125319,1.9237877555172327
2025-04-15,0.5548608132701907,1.2619827024220849,1.1220851269926284,0.7813383979510163,1.1169975967957655,0.7504976496489802,1.1871080498614677,1.9661701189680791
2025-04-16,0.5544292588595927,1.2522378374197254,1.1267982867573565,0.7804736318273594,1.130406601051988,0.7561333394034844,1.1929004539496963,1.9542778236291105
2025-04-17,0.5577927260771222,1.2348715362728877,1.1210154726539168,0.7805652055754972,1.13137890850742,0.7630522738062001,1.195142793178102,1.9511198334155315
2025-04-22,0.560137386018498,1.2416941020368926,1.127050272455641,0.7866949164169671,1.1402926750899198,0.7628578898252784,1.1962480994040106,1.9619170897706275
2025-04-23,0.5634426888409035,1.2446178887910848,1.1189858160464732,0.806863747607427,1.1215194052340531,0.766777233673687,1.2061879571538596,1.990743847546895
2025-04-24,0.5640459097882361,1.2582630203190943,1.1219193462064165,0.8151022492499594,1.1322120005900136,0.7644802833367439,1.2120592561954004,1.991634357386324
2025-04-25,0.5649564944956714,1.2514403801792977,1.120359569156352,0.8233494392711243,1.129450059823677,0.7677393988239023,1.2213855550689363,2.004046967288389
2025-04-28,0.56842524267226,1.2475418986726523,1.1274152404787114,0.8160134536254322,1.1354815348816252,0.7721978704388238,1.224997876979821,2.000277917098848
2025-04-29,0.5712767746654609,1.2582630203190943,1.1345714895327599,0.8197685220435851,1.148268977144741,0.7775951072687228,1.2189290852537673,2.0135121976449266
2025-04-30,0.5757032867070475,1.2660599833323851,1.1483167360131121,0.7979090579544933,1.1680374011052481,0.7806625570873021,1.2145734658732905,2.0269361811747557
2025-05-01,0.5844206429758854,1.2748318642255043,1.152113027830271,0.8244368857273506,1.1645497010403403,0.7897549299649919,1.2168989018187881,2.0380938241641893
2025-05-02,0.5914739488534628,1.2767811049788271,1.161355750545647,0.8367833811377104,1.152217141478906,0.7929067305184913,1.2290250045266873,2.0603724996332464
2025-05-06,0.5918645558868784,1.2621615018257395,1.1744063051044793,0.8260701606797642,1.1635667892682773,0.7980301928657062,1.229316020728087,2.0663774186166375
2025-05-07,0.5911666798185414,1.2504657598026363,1.1677134525920145,0.8276847105066673,1.151951240146494,0.7927744913312342,1.228283858728606,2.0608075309991962
2025-05-08,0.5945685987473197,1.2485165190493135,1.1444481879930755,0.8246560971391496,1.12918852892868,0.7933164247492489,1.2365861252993926,2.068507142550604
2025-05-09,0.5969520220281148,1.2543643900608654,1.155548603934604,0.8282543981924056,1.133977982249911,0.7984025610446045,1.2530498863074855,2.067825680626051
2025-05-12,0.6055512760318448,1.2767811049788271,1.1514637684866358,0.8640909206201147,1.1195858578285505,0.7996567270414664,1.2662721577674803,2.0760201367920095
2025-05-13,0.6078395209564929,1.2826291247419626,1.1531573017344734,0.8854771097730273,1.0980817526761306,0.7964258018858611,1.274546061084663,2.0887564718626295
2025-05-14,0.6066018943620622,1.2933500976368209,1.1595856424228326,0.8800376172896405,1.1052224445326446,0.8048096780816615,1.2701034961718605,2.0899304706146338
2025-05-15,0.6109029927044607,1.3235639243196566,1.1715468525843902,0.8655465164089678,1.125624649930702,0.8135174642185571,1.2619065792168123,2.0930773065028174
2025-05-16,0.6111918687791504,1.3284371749545472,1.178671394697715,0.8612834523689616,1.1443103963497714,0.8176491505578892,1.2659429739823174,2.1031468971159657
2025-05-19,0.6097541229331482,1.3440313984842958,1.1872445175084532,0.8581773688324765,1.151560229442709,0.8174716725066642,1.2623055390790645,2.114938392193671
2025-05-20,0.6165199637860763,1.3401329169776504,1.1987946382274879,0.8647312522834074,1.1675273763713954,0.8235974733256598,1.2764884343476304,2.139109347209308
2025-05-21,0.6083898396574351,1.3411076861058957,1.2070908350240945,0.8687730371448157,1.1739528581721612,0.8172462951850303,1.2720379050639454,2.145985824976895
2025-05-22,0.6042723993069725,1.362549631895612,1.2056137539150893,0.8660781558597898,1.1676284483540804,0.7960998215099764,1.2563816297846577,2.1541983932025004
