Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9
2025-04-10,0.6595988654783733,1.9626496857153246,1.5753309540525142,0.9783252532745885,1.0594042379636872,1.0335570940048218,0.6980017874317336,0.5832053704277399,1.8559810538610226
2025-04-11,0.7054654043497512,1.9692957697073898,1.5760856485164467,0.9935106796549523,1.0756674715949033,1.0458327503855256,0.7058271774744781,0.5844504315393162,1.8608590401025087
2025-04-14,0.7217015747130271,2.007825364578537,1.6139924015615172,1.0142330461691398,1.0924370653655127,1.066837089487363,0.720323479716513,0.5996835335598308,1.9116867923479905
2025-04-15,0.7396969858953032,2.0426044308937867,1.647573294128919,1.0290477957908926,1.1169975967957655,1.0928744298336441,0.7363569065643414,0.606040385325742,1.9548134658120762
2025-04-16,0.7692264483960065,2.045836814185001,1.6422219397745343,1.025622680066364,1.130406601051988,1.1027738110694527,0.7410018721449603,0.6062476510621019,1.9370622793001964
2025-04-17,0.7407632556564565,2.0397186029618326,1.64796345591255,1.0290853643827322,1.13137890850742,1.1077113864359158,0.7471491465280415,0.6095427552346177,1.930974610466279
2025-04-22,0.748901970047839,2.0408478704143214,1.6512956491119446,1.0309680384638724,1.1402926750899198,1.11921019517256,0.7462584645889472,0.6128935602191561,1.9467885760782007
2025-04-23,0.7084805839761714,2.038713603256538,1.660882307206884,1.038624860022285,1.1215194052340531,1.1155641725413543,0.7516413345660168,0.6180823300009036,1.9937622258617265
2025-04-24,0.7188669470180443,2.039960363822366,1.6629849321265688,1.0389571681737373,1.1322120005900136,1.1214168070748423,0.7546721082999404,0.6154391148006977,1.9958806579839998
2025-04-25,0.7047083598226036,2.0398699027529976,1.663514550432209,1.0411684865430193,1.129450059823677,1.1273140351599695,0.7576943512785719,0.6179928940891766,2.018507114517596
2025-04-28,0.7106138288008107,2.0382560081972443,1.65987686193919,1.0478605832439052,1.1354815348816252,1.128698903897149,0.7610442549419761,0.6201008304250021,2.0155720102561463
2025-04-29,0.7168413846205113,2.05027094833409,1.6627181049255477,1.0470506210099721,1.148268977144741,1.1332852818919417,0.7671771768201907,0.6225013555680559,2.030584688772588
2025-04-30,0.7119094790019205,2.0764671685669476,1.6748453510488892,1.0486542532046579,1.1680374011052481,1.1430204862131392,0.7664126668641928,0.6241215625887064,2.0380016546262243
2025-05-01,0.7160752926603999,2.077075614235051,1.6823041174508402,1.0575026097695934,1.1645497010403403,1.1447702367082866,0.7774249984234695,0.6348266860106765,2.052133114184166
2025-05-02,0.7306633640868786,2.101669108710998,1.6985142336436831,1.0613404477606971,1.152217141478906,1.1501985813214344,0.7804524647552902,0.6423990387369196,2.0758968644471314
2025-05-06,0.7668328565695456,2.101713680956714,1.6850036729736255,1.0629041999531939,1.1635667892682773,1.1698293009196417,0.7827861293537848,0.6427803149976158,2.0895634558501164
2025-05-07,0.7650719025839692,2.090716018546637,1.6835710032562596,1.0605610534852956,1.151951240146494,1.1793506208430276,0.7772764405268997,0.6426253326973488,2.082209423957196
2025-05-08,0.7526812439046964,2.0633732528422146,1.6905881614977203,1.0660555948767878,1.12918852892868,1.1779376165669364,0.7778346158673002,0.6452279187364781,2.098690376564256
2025-05-09,0.7728025236247613,2.0599182326887013,1.689931346882458,1.064503004146142,1.133977982249911,1.182007463118506,0.7829375440015591,0.6480662282211167,2.1082464239410044
2025-05-12,0.7290669069169493,2.0521352028011535,1.6975751631019955,1.0708227149935994,1.1195858578285505,1.1683195140666025,0.7890816984797497,0.6587777476129117,2.129419401350876
2025-05-13,0.7323525417327428,2.0565524126668007,1.7072531886774096,1.072631200677498,1.0980817526761306,1.1841348568389893,0.7877695876411033,0.6626544570420736,2.14517402973338
2025-05-14,0.7129256209000597,2.0602796788561117,1.7153585954640784,1.0725909429715872,1.1052224445326446,1.1887162046246638,0.7961828958638271,0.6618233510844205,2.143271251627208
2025-05-15,0.7286018636962363,2.082609038943915,1.7012425471923491,1.0793555271039998,1.125624649930702,1.1878224544792446,0.8026245104811347,0.6643692648429635,2.1432616105147195
2025-05-16,0.7175713400839172,2.0929994152671854,1.7006112236060338,1.0849595631714901,1.1443103963497714,1.1989795511958372,0.804196869435099,0.6658337619315922,2.1569748427754236
2025-05-19,0.7307636741867845,2.099413035952536,1.7022981570456799,1.0899537043606322,1.151560229442709,1.1961237379420369,0.8046964950724165,0.6636248216806071,2.1726032326826568
2025-05-20,0.7407778386041938,2.118762116913492,1.7102368904490042,1.1061420932126371,1.1675273763713954,1.2081621086804988,0.8107183878965988,0.6700982020577577,2.201809400877118
2025-05-21,0.7676491149408773,2.1309634078567834,1.7091292094229416,1.1026049279888988,1.1739528581721612,1.2112491819076632,0.8057254115097816,0.6629812538895207,2.2077568448590164
2025-05-22,0.7800683694405011,2.1439533698099456,1.7149238155493236,1.0932148620455355,1.1676284483540804,1.2021955889729357,0.7841941072682324,0.6593558600399155,2.2101123602048105
2025-05-23,0.8019718773381828,2.1316097405911805,1.711924322890252,1.0933781604486223,1.1694477966374097,1.2029886956014322,0.7848994486696971,0.6524666193367276,2.200620770922673
2025-05-27,0.79294564761199,2.140657752395466,1.7297753459717378,1.1038288222265753,1.1734298588350884,1.2103707585124692,0.7949018368032175,0.6592962998761498,2.2242978296704066
2025-05-28,0.8048351265738443,2.1309345432066467,1.7166338648779615,1.1069791074725173,1.1659092336560206,1.1984792494748513,0.7926794679227267,0.6556969651323287,2.2102023901743815
2025-05-29,0.8199745008619792,2.1211448275505833,1.697670683657234,1.1030031250541488,1.1527446759649893,1.1987469361485803,0.7972048994223618,0.6595847929940307,2.2138719620511362
2025-05-30,0.8127663940395298,2.135618758623531,1.6968343738192357,1.1119559470128004,1.1743993913986883,1.2024491792910483,0.7973926533492685,0.661341056295073,2.224897010212321
2025-06-02,0.8645260983354683,2.1360657258681433,1.6949481340168793,1.110778592217076,1.179447248991987,1.2052423590526713,0.7970773583023472,0.6633421444526915,2.242356741350798
2025-06-03,0.8599737448753673,2.1501226739861585,1.700552349913295,1.1074184693273312,1.1614026830933153,1.1968558908513574,0.7939581937838873,0.6603977051919634,2.2593049929013804
2025-06-04,0.8672249815182882,2.1548653730750895,1.7027105765352786,1.1142973939507386,1.1603254757646677,1.1897182950673402,0.7976847094889261,0.6632322127075502,2.2715724314467156
2025-06-05,0.8983268903644728,2.1610362803298346,1.6959530511285825,1.1181694415788876,1.161724245524014,1.183649627937017,0.7963909805079338,0.6661030853899174,2.275687722673975
2025-06-06,0.8937531761783659,2.160933383336618,1.7100248679671948,1.1168381452059775,1.163359116653745,1.1877271042049484,0.7926900496894191,0.666645984137509,2.277932259897085
2025-06-09,0.9010403451337623,2.1489391102915794,1.7137200793514331,1.1215972186640244,1.1623854556448305,1.190047054069038,0.7953346173433999,0.669360828126814,2.2811949200551194
2025-06-10,0.8791009311486867,2.151012733810455,1.7294591595452793,1.127884216621271,1.1734733128284718,1.1887501183367806,0.8069426157660999,0.674263496783463,2.2585064635806296
2025-06-11,0.9004964326030649,2.150631234586255,1.7242156310688939,1.1338426341294119,1.1823587328141958,1.1935512050596369,0.8057432275820487,0.6719157314498463,2.2697664106624242
2025-06-12,0.9256926551742715,2.149633659050449,1.7144546494327593,1.1330419049173894,1.1931043484961552,1.2046863213814023,0.8089098378204981,0.6662597844955357,2.2662551160163087
2025-06-13,0.9485840374542861,2.1527988598192795,1.7082141473081576,1.1261233407215459,1.1848040272275013,1.2043806748464303,0.7984484466205765,0.6594365050140157,2.2480274813649377
2025-06-16,0.9253562647419689,2.164390000384037,1.7139475583363775,1.1348253055414044,1.1779255269274667,1.2094455809314937,0.7993157416975603,0.6681386963308575,2.2687627980532237
2025-06-17,0.9314621366232172,2.1545587603271756,1.7047241123784764,1.1294188020806042,1.1738293454514472,1.205056699791776,0.7958250258721555,0.6648847985237438,2.2562991942041837
2025-06-18,0.9349196405818581,2.1536092651398473,1.7096794987765875,1.1306506798868192,1.172296486760029,1.210473984202032,0.7985279023438857,0.6643478999740119,2.270877124674479
2025-06-19,0.9218847854970632,2.148321443205661,1.694514896967358,1.125390608271004,1.1664672500059554,1.2115055253622526,0.7867843475600681,0.6598383023142298,2.2449076942870048
2025-06-20,0.915807471849817,2.145600833798746,1.695853613323355,1.1192240082309697,1.1543818657266405,1.2119893996965012,0.7872132441545274,0.6627772391239064,2.2501968039737688
2025-06-23,0.9410109671017179,2.1446099397636416,1.691275298270473,1.112564340612054,1.1724044877939672,1.214412097702188,0.7850057804719123,0.6582968135866555,2.2367584993019207
2025-06-24,0.9056218155417213,2.1191644065537547,1.6925482498674562,1.1149615508039743,1.1784844856352827,1.2125040327964236,0.7936668655988283,0.6671848476868002,2.2739874461855223
2025-06-25,0.9224790629425775,2.1139819362755987,1.6836265900190475,1.1059566913673569,1.168038437038592,1.213236403574879,0.7904913292959701,0.6650620423503427,2.2936433132549214
2025-06-26,0.9493290537259531,2.1208954475139357,1.6985155827163352,1.1218823465626635,1.1726587985079515,1.217084792378118,0.800952065089207,0.6753078480573458,2.3073809097917706
2025-06-27,0.9093013004261798,2.1290021453181764,1.7153607261142114,1.1286223320225828,1.169778600495207,1.2119393047489764,0.8108141104130783,0.6816262302945747,2.330970357315209
2025-06-30,0.9201097810525243,2.1199019088496764,1.7012142939503798,1.1186075898576633,1.166269853752162,1.2133290888701975,0.8062024640464748,0.676781998277115,2.339296954029302
2025-07-01,0.9359719303379701,2.120935741343423,1.6983584453808456,1.1296570702836266,1.1811112755215383,1.2109897874701614,0.8120332625171958,0.6826098247188285,2.311993380781437
2025-07-02,0.9251275060378827,2.1007952651197117,1.6867824670925022,1.1164225078326226,1.1507261542220277,1.1943580704402332,0.7978480663067268,0.6820957024524459,2.2910620943685096
2025-07-03,0.9333593443824423,2.1168760197811376,1.7056057434021303,1.1325120056189815,1.159041236200973,1.207396251977031,0.8020441758312289,0.6867516834255302,2.32637875392022
2025-07-04,0.9513905410040548,2.120324917102994,1.6992618525310694,1.1249132940840239,1.1609885394385682,1.2099977402709514,0.7958310853337702,0.6826167848710329,2.3176374834896594
2025-07-07,0.9492932455337921,2.109626590439136,1.705605815616861,1.1216025662499014,1.1517989443607746,1.2205388126861534,0.7937303202545045,0.6805410276874461,2.333063795233657
2025-07-08,0.9295801081119338,2.1126360690149344,1.7106777030234914,1.1269913426135545,1.150077776242832,1.211969979008147,0.7894832919627645,0.6849335517076017,2.339803447440374
2025-07-09,0.917253891031522,2.114370633426225,1.7062254072199252,1.1307467928092376,1.156434140147758,1.2108505587124436,0.7896554038265852,0.6850322172721092,2.3522805404298484
2025-07-10,0.9289000283415529,2.1182853307904153,1.7224576823679714,1.1483049925647206,1.1507665442653672,1.2108966787040465,0.7908814189997986,0.6969939166750627,2.3634108641463842
2025-07-11,0.9585773736344638,2.1205580984481647,1.7170926401465607,1.1464491233697822,1.1407282808729167,1.2087640053750397,0.7841462558726905,0.6908211041231768,2.3637637257066797
2025-07-14,0.9730008372375221,2.1332009116141433,1.7203792007369743,1.151277643046603,1.1563719827800116,1.2138530820155418,0.7871825129862493,0.6916090713251524,2.387392085876466
2025-07-15,0.9345977955109432,2.1200113050479064,1.7108708831843364,1.1469362459541184,1.1494162491210789,1.2004851457856462,0.7787761724064867,0.6860076533329079,2.3744936112797124
2025-07-16,0.933552729487909,2.1154256764821207,1.703638969715094,1.1510919595502265,1.1556024931985502,1.2061771298944086,0.7742363287185252,0.6837021153473393,2.380419507317793
2025-07-17,0.9195087747763577,2.1291886827364572,1.717505840140759,1.1613368637705204,1.151733311648742,1.2213988035674364,0.7781314688216919,0.6894321832824222,2.410570526778986
2025-07-18,0.9168816058730931,2.1359388187021566,1.7331691350149903,1.1713705554615923,1.156879316944892,1.2257846186314905,0.7890780127372765,0.6927948646167296,2.408806970836976
2025-07-21,0.9515767137377114,2.1316814893349085,1.739966173717265,1.17989787360035,1.1735431416627509,1.2331518788890077,0.7952559482470283,0.6978840586944836,2.4171213345013522
2025-07-22,0.9465371444851891,2.1491576952890794,1.7327222831292204,1.1823936314883488,1.1932844134539904,1.2304906548077872,0.7949186998737425,0.6987077947695111,2.3919137307663765
2025-07-23,0.9462579343323206,2.150344158775397,1.739459941134026,1.1858041834949984,1.17226907362614,1.2321135996668489,0.7928331707802594,0.7042049285403185,2.3940506768088223
2025-07-24,0.9296154065378556,2.1574951157464852,1.7365601268777433,1.2200095548880745,1.1603654446878031,1.2611713655006564,0.794854021181583,0.7159263206515081,2.4143941306036782
2025-07-25,0.9183342441192106,2.1610279936842,1.7258362066580082,1.217164819110379,1.1594542379373685,1.2601173627429283,0.7935140979587391,0.7137489192555009,2.413099642681239
2025-07-28,0.9083201662357667,2.142167893142734,1.7129031841516988,1.2035176218007575,1.1522061881132952,1.2465611388221034,0.7920271703941133,0.7086648937514903,2.404511260812329
2025-07-29,0.9317054782750405,2.1591249383218494,1.7125255461630602,1.1934343940366112,1.14977702144483,1.2464024570903507,0.7841052822607443,0.7026982321209364,2.4345752313051063
2025-07-30,0.932106310306204,2.1471239738249355,1.7143270048782093,1.2005668812612067,1.1644735246752709,1.2480152206759745,0.7802681726243157,0.7019944743565454,2.4346814411024056
2025-07-31,0.9151560744337526,2.1628349131226012,1.7218205749011255,1.1982920348500075,1.1619471669593686,1.2646883493559806,0.7782567339202302,0.7079190818770997,2.4671499547198015
2025-08-01,0.9329366567228474,2.1584840492901676,1.707314988942686,1.1893158730630333,1.1663328501675385,1.2565032513688508,0.7637451050313545,0.6980333873330253,2.436474830893374
2025-08-04,0.9484836897680311,2.1618346300473075,1.7105976244392347,1.196134600010584,1.1730902164109416,1.2659165938577606,0.7678686848517464,0.7021315677143934,2.474191801804075
2025-08-05,0.985419581970906,2.1594338717447084,1.7112519620344206,1.1975664509078479,1.174646014628403,1.2608657569048707,0.7702611895631412,0.7147970539600381,2.4639422436741905
2025-08-06,1.0444597150303214,2.158443419785129,1.7130690957728587,1.1976704637223783,1.1720668387534716,1.255462879147401,0.7768422931750424,0.7176197512345651,2.4721385742423907
2025-08-07,1.0529061750860391,2.134609587426238,1.7168082593713165,1.1894708067491464,1.157666428736487,1.2612895485054116,0.7734191199545468,0.7161814821047298,2.456508802922033
2025-08-08,1.0564353933242348,2.11414232275682,1.7102268744615672,1.1939359661232483,1.1492470669949073,1.2550144507332104,0.7739045550545562,0.7160108481136924,2.462953111905325
2025-08-11,1.075118047670796,2.1069870917289157,1.713089888816679,1.200145214857382,1.1482813735980653,1.2569511235088253,0.7677585995544134,0.7163876904181326,2.482624485215269
2025-08-12,1.0737579746639996,2.0937817913036985,1.7243076286265564,1.2054551693631799,1.1314448124326184,1.2563333616287133,0.7636320563369228,0.7227059948617273,2.5012422414995896
2025-08-13,1.0579742912112957,2.0681529034677415,1.7269055828100128,1.2078964322283778,1.1400498599431708,1.2611663693897794,0.7635264978361231,0.7216675212812698,2.494957700134578
2025-08-14,1.0526097928774998,2.079439266334957,1.7262048560665244,1.2068214432253594,1.1500396189336894,1.2748955141005889,0.7600900413350579,0.7194388161033848,2.511107624593211
2025-08-15,1.0626890465740513,2.0769116876585723,1.7191329448309445,1.203441049485452,1.1487049463233947,1.2674216722964775,0.7598020688023766,0.7175981010655177,2.477958507359765
2025-08-18,1.06249517199242,2.0787220798313912,1.7236664456920137,1.1998482886708515,1.146690414081291,1.2763648303387658,0.755604570588712,0.715481812400158,2.492360131060171
2025-08-19,1.0263371357450437,2.0731775870768936,1.7406290679802887,1.2054087859425033,1.1435559685595318,1.2799244540530137,0.7659429418158974,0.7236239875130341,2.479238998472906
2025-08-20,1.0437748983918893,2.098172877725561,1.7508075955255094,1.2107666506572654,1.1686808025075168,1.2927295192559476,0.7716972387084055,0.7293243122803734,2.478939481677185
2025-08-21,1.0623221800218976,2.1018398795322395,1.7450763800268236,1.2124149122305523,1.1741980284069302,1.2950007380709145,0.7682782963372644,0.7242006154287348,2.485057412777675
2025-08-22,1.0698460656287048,2.098636665646893,1.7587543149651175,1.218480708718066,1.1673386473968324,1.2927990200131163,0.7792869174111658,0.7293859875889649,2.5017979311887095
2025-08-26,1.0946936321453735,2.08261973709088,1.7458846779220558,1.2022360918671484,1.1619757078768302,1.297589905215181,0.7690400727816366,0.7219734446332678,2.5019340631338776
2025-08-27,1.0958754790045702,2.084452900904964,1.7466659076487014,1.1989669366182314,1.1661512959022375,1.2884691117682936,0.7685961595099692,0.7220392193942381,2.4905048013478415
2025-08-28,1.0862694079377513,2.069787723646515,1.7396907634273426,1.1942054006332334,1.1533062403930934,1.2803859340039452,0.7668483999808936,0.7224616259718271,2.4820682885408227
2025-08-29,1.1070719535322595,2.061765875241919,1.7369260993947577,1.1871176371097947,1.146725223321886,1.281201727430208,0.7601700732367334,0.7192107712009663,2.467396034029873
2025-09-01,1.1354477163221852,2.064147931589375,1.7324855752551207,1.1813867230185262,1.1237591737890804,1.2764535982563203,0.7579771283793993,0.7158238085624541,2.487077339104777
2025-09-02,1.1792872867598259,2.0455764533435405,1.7072150166976086,1.1563981831193633,1.1018504874494583,1.2570000279974751,0.7387568552232954,0.7020007291606934,2.440761187311334
2025-09-03,1.2561994561316303,2.0429991098167757,1.7183032354728889,1.160200294507323,1.109912040836919,1.2602358208778583,0.7472189816318165,0.7057258475169745,2.458625916697109
2025-09-04,1.2552267896547813,2.054531001876353,1.7326463743478904,1.167752043311341,1.1154373698687838,1.2659374321603385,0.7478117059658949,0.7083159920362889,2.478482826379432
2025-09-05,1.272915324838261,2.051860540570615,1.7392626630553287,1.1741177237318807,1.1298344598756154,1.2699107890638466,0.7554856591883689,0.7107439936495624,2.481543220325504
2025-09-08,1.3000466794696293,2.0597515731953955,1.7541400999473462,1.1804851620635495,1.126526083484701,1.272764352574524,0.7592643753740937,0.711340292934741,2.5011301952984017
2025-09-09,1.289057211339089,2.0634461160557716,1.7492415039602873,1.183633348747179,1.1270283708281539,1.2614431142358742,0.7592391502836388,0.7110836833409535,2.516916020705267
