Date,AUTO.L,AZN.L,SHEL.L,TSCO.L,BARC.L,CCH.L,GSK.L,HSBA.L,REL.L,SMIN.L,SN.L,SBRY.L,NG.L,WEIR.L,PRU.L,NWG.L,UU.L,RKT.L,ADM.L,SVT.L,CTEC.L,AAL.L,BP.L,CNA.L,ULVR.L,MKS.L,HLN.L,IMB.L,STAN.L,AV.L,JD.L,GLEN.L,DGE.L,SSE.L,LLOY.L,LGEN.L,BME.L,RR.L,BEZ.L,RIO.L
2021-12-16,1.1782160132509425,1.1412429497618204,1.2499164618490635,0.9430563245526598,1.2693046186527197,1.0413766587454085,1.1771342155757185,1.1789540609121938,1.2913859951131317,1.000900158227848,0.7831818541735658,1.1986988023547365,1.1831921033521813,0.819495476386278,0.9486862106682777,1.408468346674162,1.1956683093005513,0.9172732472857715,1.0357576127922588,1.2427712173627383,0.9222864514985085,1.1323527232799455,1.3324878533138058,1.4591218637433256,0.8930802046145233,1.6978694482529262,1.0,1.0137880439176956,0.928367742904665,1.2425169254412831,1.227917314088221,1.497414401818653,1.3423940657195876,1.0366641815731137,1.3326427565573598,1.1207561979691218,1.178947299386638,1.0986434473215174,1.1612637771479408,0.8497168118933038
2021-12-17,1.1874698948867957,1.1473077387714257,1.2237965691724542,0.9497350707840918,1.2602450598046768,1.0577465972683309,1.1733522055647596,1.1715897870348144,1.2734273155955893,1.002518670886076,0.7914796434398622,1.2004696903059122,1.2171985160954057,0.7957419886086164,0.9498036747256716,1.3820125759244373,1.2088315651386266,0.9186002596262244,1.0374262158826832,1.25433368698398,0.9193647474837928,1.1505311881489246,1.3120451925202492,1.4307228544416015,0.8929681115122282,1.7092850972195714,1.0,1.0250846478625995,0.9322528927836783,1.234245690594351,1.2174800399243682,1.501695448666403,1.3493493580668006,1.047733863840551,1.3254639930502454,1.102716357803841,1.1800947623084077,1.107558253240173,1.1491758199559656,0.8484986674654089
2021-12-20,1.18978344098429,1.144342795217464,1.2088929121225622,0.9604213710486382,1.2446349298253518,1.037598964834274,1.1576435539221832,1.1619896338921785,1.2777810396501008,0.9811539556962026,0.7736075599548936,1.2071093687882963,1.2183320446968604,0.7831380777967041,0.9065970061283046,1.368784242835705,1.208283029054365,0.9234658791951961,1.0317535372343163,1.2509079058518286,0.8952606707684418,1.1374348443516955,1.2709640017292763,1.4393287692146641,0.8928560184099332,1.7168952975411296,1.0,1.0221797594253168,0.9197337759580942,1.219234916961293,1.2230056721952978,1.4711190185637133,1.351724437088191,1.0565248358317256,1.3053636747979511,1.088898950605541,1.1777997193529144,1.0705427356794464,1.1571428559437715,0.8282260370082012
2021-12-21,1.1699536513711584,1.1601110358582165,1.2434634743585082,0.963427036573474,1.2840786324163644,1.0619438752882717,1.1692797131693942,1.17093234595617,1.2794135864303924,1.0031660601265824,0.7975434905307485,1.2040105180504195,1.229667330711407,0.8059220294178507,0.933414960329935,1.4046892834402191,1.2104769050273776,0.9234658791951961,1.0327546173944173,1.25433368698398,0.900860498097616,1.1599137379768139,1.3041830098916354,1.4737519352913828,0.883661615024701,1.7427704897447458,1.0,1.0425135832956387,0.9389443837519205,1.2370026102962934,1.2721224659660317,1.4965991899502258,1.3615636473238226,1.064013164359713,1.3310632968452194,1.1092415939922537,1.182007434735265,1.1100775600758779,1.1848899947548401,0.8531972732521873
2021-12-22,1.194740737010511,1.1610544269890224,1.2506846276744303,0.9602543385815493,1.2950892711164879,1.0741165357912532,1.17422497710575,1.1693539882692614,1.2908418128530343,1.0125534810126582,0.8125432623466144,1.2115360468617533,1.2305739871826953,0.8199803332987078,0.9404918989771718,1.415397614240238,1.2006043289668045,0.9247929607951657,1.0400955723565937,1.2594727253223919,0.9137647714030457,1.1679280581823173,1.315780174152852,1.4754730525105912,0.8804099920591318,1.7313548407781,1.0,1.0473549849863117,0.9352748372929789,1.244967563019997,1.2745783337676808,1.5220792366484743,1.3714031063804164,1.0662922728030693,1.3484355971377604,1.1219073644319544,1.184685433779163,1.1467054805940837,1.2222526723329612,0.8447573760771812
2021-12-23,1.1934187106690857,1.1584936621795536,1.2643596139612097,0.9629259391722071,1.3059605926178715,1.071178318011705,1.1739343181363073,1.1780334663027439,1.2924742266464588,1.025178085443038,0.8144579807693433,1.2115360468617533,1.229214002475763,0.836219812223511,0.9498036747256716,1.426735609827033,1.2049920809128296,0.9243506002618426,1.0354240555624814,1.2667528375855215,0.908895239919924,1.1769196156323647,1.3285565215216548,1.4814973736240964,0.8864650706919815,1.7473365634731062,1.0,1.0402542783142843,0.9508160965502199,1.2541576442366151,1.2942249950497495,1.53288285126149,1.3697068109430133,1.064013164359713,1.3678180390393433,1.134957484086955,1.1728269115774301,1.1709302957516274,1.2409340530900153,0.8464974362794796
2021-12-24,1.1970541821899638,1.1605152146027093,1.2629763142451125,0.9614233616550018,1.306239546550211,1.0653019850906,1.1737887237740319,1.1775075617396502,1.2908418128530343,1.0222646360759493,0.8163729332270815,1.2168477625574363,1.2264933396874171,0.8287059810389974,0.9498036747256716,1.4254757429968372,1.1989589890780534,0.9250877985578645,1.0327546173944173,1.2650396851335994,0.914982154273826,1.188647534847159,1.328163099769027,1.4840789672836536,0.8863527724787948,1.7519027533629026,1.0,1.040576991004117,0.952542837160239,1.255689435445643,1.2979085624762854,1.5206524288463306,1.3622421820868482,1.0646643268244693,1.3622187352443695,1.1387958029865193,1.2003688323867956,1.1784885120214605,1.2291207344465986,0.8468455506062252
2021-12-29,1.206969177914571,1.1665800036123146,1.2517602665029066,0.9719426294524592,1.3136265534320335,1.0850296228638854,1.1762614440347279,1.1819788372719424,1.3153306794917428,1.0390973892405064,0.8217984108242752,1.2345536621445408,1.2355617071739506,0.8333112629767478,0.9535284032277764,1.4342945421798847,1.2137675848048795,0.9392427815480735,1.0511072090352427,1.2778873857339677,0.9312952186186988,1.1837609587043423,1.320890208096901,1.5275386150306303,0.8905015504845079,1.7869104415075479,1.0,1.0473549849863117,0.9648463505657512,1.2673303445374169,1.3212391660263905,1.549801677082085,1.3892156184586006,1.0887578158209623,1.3782988800623923,1.145320686453107,1.2160524652183353,1.1810078188571655,1.2733516420103306,0.843278145904227
2021-12-30,1.2149009322909576,1.1688710963585576,1.2437706655348504,0.9726104530265599,1.3105600838970728,1.08377035734751,1.1766978739514822,1.1798745750219404,1.3082561771236125,1.0284151107594937,0.8217984108242752,1.2279139836621566,1.2230930312328454,0.8381588845365409,0.9498036747256716,1.4242163238805114,1.202798204939817,0.935851489311629,1.0477703296310088,1.2676093090571439,0.9276429956305713,1.1804379621527956,1.3090966936761361,1.536144694142203,0.8894924048975148,1.774733935134757,1.0,1.0476778557524071,0.9652780192247263,1.2624289742317685,1.340885827308459,1.5396095337145217,1.372929871802464,1.0767110315060064,1.388205332177822,1.1387958029865193,1.213374934622252,1.192635804073466,1.2777472017630587,0.8527622155823269
2021-12-31,1.2228327875853855,1.1695450789064146,1.245921849249547,0.9681021078864338,1.3031730770152505,1.072437480890089,1.1684070299209217,1.1800060310377878,1.307167812603418,1.0225884493670887,0.825628159716412,1.2208315154664184,1.201328699650352,0.8296755764182938,0.9494312473822235,1.4216965902201204,1.1945711029500117,0.9351142910156071,1.0534429265852219,1.2620421397372594,0.940547120184428,1.1790697325304098,1.2992687249125248,1.5382958852430755,0.884782853713989,1.7610352493039316,1.0,1.0434818004032684,0.9678680971526956,1.2572209412100075,1.337202166171548,1.528602303166795,1.3693674191510197,1.0737808402313127,1.3725557594728883,1.1418662464730758,1.2126097251171646,1.190697744920183,1.2810438715776045,0.8512829854093727
2022-01-04,1.211926776694916,1.141916800569539,1.306612398104358,0.9816267349144719,1.3704921486557116,1.1102142147254521,1.161716399487621,1.2401042116961885,1.289753315345973,1.0488085443037976,0.8329685117596741,1.2279139836621566,1.2219593639564947,0.875001080815763,0.9796014117289857,1.4796480467542221,1.197313380825269,0.9334923716529386,1.0270819387460504,1.258616149096431,0.9417645030552086,1.210540086125551,1.3798587421121014,1.5882099279852213,0.8961074362646106,1.81506878673678,1.0,1.0615564773684982,0.9989504177448212,1.3138942663491762,1.3249229208736768,1.5803774837434559,1.3922693981236578,1.083548356836075,1.433143689115956,1.1710364589738664,1.1953960246113113,1.231395434384856,1.2782966467321497,0.8593746830190616
2022-01-05,1.2155619454616702,1.1401649202096091,1.323052574689495,0.9908102534656429,1.3792728600830344,1.1102142147254521,1.1672433345329343,1.2316880481929187,1.278325088923331,1.0530167721518988,0.8422238162606744,1.2385375505046434,1.2056360806009006,0.8866354554711604,0.9643299793635934,1.4953956657894758,1.187989609212991,0.9351142910156071,1.0250797784258485,1.2534774250210348,0.9512602084485539,1.243965596569951,1.3947973460143712,1.5817553686515418,0.8878104955858598,1.9003045636691864,1.0,1.0641385740778166,0.9933383293334325,1.3037849581699876,1.3445694884453703,1.6021887029689896,1.3785284263849085,1.0701994068584442,1.4552538196258546,1.1602896128360645,1.2129923298697083,1.2455427264368615,1.296428498584126,0.8761671930716725
2022-01-06,1.1848694387977996,1.126148691668925,1.3199796295612605,0.9761167054622374,1.39690404804867,1.0984614462452509,1.1554619340935202,1.2578576163103994,1.2173745480025737,1.0345654272151898,0.8371174063928223,1.239865648742465,1.1952075897325385,0.8483391030141197,0.9576256500868542,1.534449567584513,1.176471693263667,0.9314280917569471,1.0274155776699814,1.2513360368333015,0.9364081076747184,1.2369286110890156,1.396173239998271,1.5645437034439271,0.8785042042092241,1.9094370596102157,1.0,1.0576834508617172,1.030248539679375,1.3047040899843367,1.3065041466372456,1.5832315981007983,1.3498582798741496,1.0581527021769068,1.4931571200675917,1.1514616910001616,1.1850678043077993,1.223643493534442,1.30796701080701,0.8836498610866997
2022-01-07,1.1805729541062087,1.1319439403554428,1.3341151207857855,0.9652636790248571,1.4303543417917406,1.0972021807288754,1.1624436649588539,1.2685096590789255,1.2151980849359192,1.0352128955696203,0.8297769763378904,1.2181755898930167,1.194527528041624,0.8556104761310278,0.9833261402310907,1.5527168307373838,1.1715352710513638,0.9287739978165245,1.028416739524236,1.2474819152110004,0.9293472423987202,1.273285833267047,1.4252644459700092,1.5834766502092605,0.8823162926862687,1.9528161539668725,1.0,1.0612334485261403,1.051185954057339,1.323696816664031,1.3138715626214428,1.6117691257145725,1.3145723986888131,1.064013164359713,1.5172771726189074,1.1813996613400184,1.1586733464202037,1.231976829948637,1.333241731193156,0.9069679804715023
2022-01-10,1.1488440191578773,1.1231834846346866,1.3295057500645617,0.9766177007654191,1.4488217524846765,1.1211274044360755,1.1718979394998477,1.294021947117169,1.1907090853103437,1.0313284810126582,0.8428620297310274,1.2354391061201286,1.1940740611310838,0.8577919472888818,0.965447534434512,1.555866408270099,1.1572750772267824,0.9320177672823445,1.0274155776699814,1.2256413689129348,0.9166865497935477,1.2674217274396131,1.4272301118660846,1.5920824006438126,0.8894924048975148,1.930746061924035,1.0,1.0741442482252581,1.0630576668556386,1.3292113221054627,1.3065041466372456,1.5856777324591356,1.3057507832469177,1.0669435149012443,1.5164159186089161,1.172187978158524,1.149492823262369,1.2370156654420856,1.3354394271335333,0.9052277497920606
2022-01-11,1.169005122700696,1.1423212427943084,1.3508625824895204,0.9761167054622374,1.4425501352857342,1.1253247850940076,1.186588490116712,1.3019124475564559,1.2015929964860215,1.0400684335443038,0.8543511203840982,1.2363242791934752,1.1899935523107017,0.875001080815763,0.9665648164648563,1.5470480568009215,1.1512418512099898,0.9183052833444922,1.0347566960204653,1.220502330574523,0.9147387223251418,1.2662488477861116,1.4529793972410816,1.6015489561957343,0.8839984071088153,1.9550991908310527,1.0,1.0764033160922188,1.0637050708829232,1.33533820149691,1.3433416951101083,1.5809893290536996,1.2909918020128288,1.0565248358317256,1.5187131448879552,1.1806319035009523,1.1697665420048957,1.2306202402998148,1.3326922862240649,0.9224552322759603
2022-01-12,1.1742931271483559,1.1427254215388012,1.3877378300860783,0.9759495708970634,1.4760005355404244,1.1232262487220288,1.189788387556123,1.3182192724984196,1.2043140407733746,1.0397448575949366,0.8154154179923775,1.2748349291055607,1.1952075897325385,0.8851812400705604,0.9676822805222501,1.5357094344147086,1.1506933151257281,0.9178628535516523,1.0347566960204653,1.2123654325767557,0.8828434844877397,1.315311616343579,1.4995645246844194,1.570137457660237,0.8750281899281732,1.9254187823052216,1.0,1.0722076559337363,1.0805414680653267,1.3325807109056418,1.2985226465646666,1.6358224892989415,1.2857328051030192,1.0483851855721447,1.5270401372912448,1.1506942858829203,1.1632635494431445,1.229457375231573,1.298351639911931,0.9487315562909561
2022-01-13,1.166691677521243,1.1386821849523516,1.3875840466133957,0.9674343864104181,1.5129353569262962,1.1278431108507756,1.1862973896846791,1.3492547256948455,1.1896205878032824,1.0433056962025316,0.813181631840307,1.290770347094851,1.2090368050801608,0.9016631770629693,0.9959902171382472,1.563425251080177,1.156726541142521,0.9191899351516218,1.0387607715784077,1.2209306710646728,0.8626348395818415,1.311597822374239,1.509196023049561,1.5834766502092605,0.8752524786882092,1.7732118718381582,1.0,1.0944779140193175,1.1038532909770695,1.336256857570154,1.2153312610220972,1.655595055412088,1.2764024337344162,1.0345487994386162,1.5497248762763878,1.147623489674539,1.1410770411618067,1.2374031885439267,1.3324174798035326,0.9506456736566273
2022-01-14,1.1362846679962955,1.1514854820391425,1.3986466866519423,0.951738847800649,1.5017851880041928,1.1102142147254521,1.1934246266197703,1.3587229398234129,1.1950628093648554,1.0361840981012658,0.8045646188213295,1.2779335089411963,1.2253598110859625,0.8873626520056328,0.9807189667999044,1.5716144750192227,1.169341529260368,0.9134394559969703,1.0380935754246994,1.2380606242688148,0.8577653824745062,1.292441827820643,1.5280663194607478,1.60671263653038,0.8827647676508947,1.6993915115495253,1.0,1.1035150549066042,1.12932332523545,1.3359506705951465,1.1849403303871728,1.644179844865356,1.2613041436486543,1.0267334960934233,1.578439491169594,1.1399469694493518,1.0802552993744583,1.213565970428904,1.3241758052671677,0.9382905984071639
2022-01-17,1.143555913792176,1.1819439337684359,1.4157015274165308,0.9665993261730585,1.4969068493042716,1.1177694999097298,1.2420052007824836,1.365035243575198,1.2239051340843412,1.0546354430379747,0.802649744375261,1.2951970251683083,1.224906344175422,0.9002088432168062,0.9777390019711709,1.5961805350664278,1.1676959210075835,0.9432238185694323,1.0814725992089718,1.23891688623176,0.866774000843124,1.3180481730683749,1.5479188476253625,1.594234084760216,0.8212078611210561,1.700913458684688,1.0,1.118039497093017,1.1375256235230458,1.3466726381690133,1.2033591046236045,1.676794304639114,1.2667326705738193,1.0309668086318167,1.5830337241600467,1.1514616910001616,1.0783428611715082,1.2199613216304954,1.3436812695418716,0.9384647408091084
2022-01-18,1.131657575801307,1.1761488168220564,1.4382876882003923,0.9669332890091513,1.4620626379924606,1.1102142147254521,1.237205354623367,1.3571451456344288,1.2173745480025737,1.0475136867088608,0.7927563044155775,1.322198664262319,1.2317077931339424,0.8781521473529134,0.9643299793635934,1.5829522019776954,1.1687929931761065,0.9331974646307232,1.077801999186653,1.24234277211825,0.8687216795599572,1.3198075900286512,1.5557809100150546,1.5916523267621485,0.7885792819744549,1.690259015608496,1.0,1.1219124445616668,1.1124871259754026,1.3580071699893377,1.160995923879812,1.6869865726949411,1.2563844555905177,1.028036059923192,1.5612103489687073,1.1618248933663136,1.0546261681039035,1.217635813316051,1.354395446439146,0.9471653827748872
2022-01-19,1.137937200923077,1.176957569531457,1.4361365984279515,0.9612561249917428,1.442201522754024,1.1064365208143174,1.2118969223700395,1.3479394410390388,1.2298915379060114,1.036507753164557,0.8061602695147168,1.289442519759271,1.234428317247392,0.8834844481567916,0.9583705957872751,1.5722434234638063,1.1737292812063929,0.9386530367631593,1.0898146343312491,1.248338177173946,0.8782173849533024,1.3751250668712967,1.5492946213703402,1.5611016333440209,0.8242352466043122,1.725266587591705,1.0,1.1261082627964119,1.109896850125077,1.3509611587835415,1.1775727269822251,1.7085938019209723,1.2585897557755907,1.0208720783095928,1.5471405653273518,1.1503104069633872,1.0672495484748628,1.1932171256965673,1.363186817752562,0.9838825794351035
2022-01-20,1.1402508479386129,1.1916475171397214,1.4123212032274426,0.9594194825403596,1.432445164889041,1.1060167314295286,1.1902246408878414,1.342153363849161,1.2418639465887507,1.0339180379746835,0.813181631840307,1.2708511761965786,1.2380553591572339,0.8849387227801732,0.9833261402310907,1.537599145117228,1.176471693263667,0.9473524476209322,1.084475757995121,1.249622989135718,0.8894171883632239,1.3778615261160683,1.5298350340026654,1.5563683555680599,0.8197501892917142,1.700913458684688,1.0,1.1131979373260816,1.1047164963467822,1.3485108066494904,1.1950705156516475,1.6816866980440526,1.2706344320769367,1.0325951527775101,1.5212973460531787,1.1499262928959708,1.0592162540148906,1.198837356753797,1.3324174798035326,0.9710055884112365
2022-01-21,1.1296744353711277,1.1795179391205108,1.3885059959114452,0.9642619947127485,1.3884717361298173,1.0917454319165767,1.19793354893189,1.3292656833144885,1.232068133959533,1.0041371835443038,0.8032880358572839,1.2558012021828762,1.2285339407848486,0.8529442665063072,0.9721520457383008,1.5117733973253753,1.169341529260368,0.9501539950724625,1.0581146067676417,1.240201593439194,0.8458351344669591,1.3407228065824752,1.5027096141659246,1.5279688532508047,0.824123307335186,1.6689500132946766,1.0,1.117393913637089,1.103421490369857,1.3233906296890232,1.1830983592531545,1.671698544675992,1.2748757512526891,1.0169644664537056,1.48597846634429,1.1203724366235304,1.0385600476317738,1.1600776525017273,1.3359890399745975,0.9496015863921052
2022-01-24,1.089352732875697,1.1207578852071765,1.3422583173420128,0.9624250459671103,1.3265885915190976,1.0451543526565432,1.17422497710575,1.2944164761641186,1.2124769076616992,0.9824488924050633,0.7742458514369165,1.2571288940673357,1.2230930312328454,0.8117391871341587,0.9185160463215155,1.448152719140941,1.1616626949907907,0.9474999703915566,1.0427650105246578,1.2354908955909318,0.8124788586827334,1.2592120572652252,1.4313577938177835,1.485370010621198,0.8843346864157005,1.6194827819130604,1.0,1.120621435726073,1.0531286279580239,1.299189774839347,1.122930488361312,1.5828238674783208,1.2458664617708985,1.00133385976332,1.414766318018894,1.0800711463435797,1.043915343047848,1.0949612754175708,1.3326922862240649,0.9160166515254551
2022-01-25,1.0500223483002527,1.1400301500480654,1.3911180603329107,0.9732782766006606,1.3707707830531919,1.0283647273868235,1.1740796476210287,1.3397861090677605,1.2070350850607274,0.9788880537974683,0.786692535336361,1.2797039905390102,1.2255864058663364,0.8333112629767478,0.9077144701856985,1.4979154889926412,1.163308437425592,0.9364413033560599,1.0447671708448596,1.223928216461013,0.8227047111705589,1.293419065065187,1.4924885843664513,1.505593836385565,0.8826525719931538,1.6681890397270946,1.0,1.1144889461616752,1.105579899638851,1.3126688524115984,1.1207817094590409,1.5856777324591356,1.2462058535628922,1.0010082387142325,1.4618583040091622,1.0904342311357902,1.0687794990372226,1.1224806654365402,1.3489010806842228,0.9241953777168304
2022-01-26,1.0672085898207402,1.1429952253421654,1.469016763713714,0.9878047921369772,1.4090995220078038,1.018710495278601,1.1867337313089155,1.3747668527336816,1.2157421342091494,0.9947496835443038,0.7965859752960446,1.2912131368082054,1.2176515669812575,0.8539138026628221,0.9427269181054843,1.5382291680751,1.1605658911863013,0.9162410034485006,1.0511072090352427,1.2294955952895745,0.8217308346242491,1.334076813479382,1.5492946213703402,1.5516350777920989,0.8591062518517668,1.6659058867014787,1.0,1.1254628374167461,1.131050131819588,1.331049300289498,1.1296841950986287,1.6270572784217858,1.2365360904022953,1.003287506424426,1.494018593645208,1.1046355172536233,1.072604843890937,1.1403101293924922,1.3486263581996771,0.9455991240202466
2022-01-27,1.0718356820157289,1.1908387644303207,1.4743942063180488,1.001830312370112,1.4185075868759365,1.0258461963540728,1.2225148040065026,1.4157965856211754,1.2271706266055256,1.0093164556962024,0.8039264053509765,1.3102471346331312,1.2437232795142994,0.8400980160723522,0.9423542177214619,1.5483075654600211,1.178117033152418,0.9174206315373625,1.0694599640643756,1.247910046192473,0.8183224154637375,1.3491278267257474,1.54300444240733,1.572719379996815,0.8628064523374078,1.6803654299384498,1.0,1.137405024817578,1.1789687176458798,1.3396268172596588,1.14810278191431,1.6437722389311422,1.267411371217486,1.02347720596913,1.5003357737908933,1.1126959163983434,1.0703096838234898,1.1191861645157937,1.3653845976289258,0.969091300568422
2022-01-28,1.0797680419003635,1.1815394915436663,1.4559568173754094,1.013184538306844,1.3720254899348117,1.0157723801370444,1.2079695828743593,1.3894954004884401,1.2151980849359192,0.9973393196202531,0.7898839147348051,1.3239692813112536,1.237828903051756,0.8245855560136767,0.9162813002337773,1.527520747732307,1.1792139711389242,0.8911748069339027,1.0587818029213503,1.23891688623176,0.8438870838711943,1.29850147857701,1.5152896113751793,1.5503440344545547,0.8491271454727463,1.6598178658379554,1.0,1.1403098342167293,1.1530668827802866,1.327985527575001,1.1560842819868886,1.603207655460392,1.254518381316797,1.028036059923192,1.470185515980077,1.0854445106255097,1.0821683231371764,1.0951550739388312,1.3417582121500529,0.9372465963812134
2022-01-31,1.10323380762458,1.1613242307923866,1.4493501403544273,0.9918121419739215,1.3743948409179725,1.0245870334756888,1.1948792458547546,1.387654533268354,1.2353336264807173,1.0038135284810126,0.8000966564588397,1.2867867296369897,1.2237728155739673,0.8381588845365409,0.9203782740522807,1.526890724774435,1.170986869149119,0.8863090488458975,1.0491051304091945,1.2303519620068584,0.8546001721353199,1.2619485165099968,1.504871509982626,1.555937953009375,0.8493514342327821,1.657534364328031,1.0,1.1306271098735146,1.1586789052175566,1.330130168475149,1.1545493060418734,1.561420628251792,1.263170134982054,1.0306411079493105,1.465878367659621,1.1031004718712574,1.0829331813064025,1.1094962384527765,1.3489010806842228,0.9022696304004388
2022-02-01,1.1164542728749158,1.1467687898653893,1.4954441293934326,1.001830312370112,1.4014339872401207,1.0338212709231394,1.1957517525181909,1.429473485249154,1.2380545377812033,1.0154668512658227,0.8023305206225799,1.2757205085322694,1.2385088260677741,0.8451880364769694,0.9203782740522807,1.5527168307373838,1.1874409389467129,0.8833601171427762,1.0180724623876032,1.2431992435898724,0.8653130372720865,1.3020196301373923,1.546149652127757,1.5985366313004714,0.840717701469917,1.6430747049296242,1.0,1.1154573213455672,1.1772420430099795,1.3316619596841766,1.1751168591805758,1.6140112700734077,1.2701255932099083,1.0348745001211224,1.504355617873727,1.1107767569485612,1.1043545971946065,1.1358527634035043,1.3629120113320297,0.9309819875555095
2022-02-02,1.143555913792176,1.1566067481778033,1.4845351788853132,1.0085092627977141,1.4150230592331354,1.0535491139724074,1.19996992756835,1.4371009931570424,1.2560130843118784,1.0148195411392404,0.8004158021998511,1.2881144215214493,1.2523383187651889,0.8541562015076462,0.9296903228413549,1.5905108657022253,1.187989609212991,0.8936814473632175,1.0277492165939126,1.2560467346815636,0.8733478534701808,1.29850147857701,1.5314075186239569,1.6493116434984973,0.8482301442657713,1.6605786070826647,1.0,1.1115841367625239,1.191487834471464,1.3399331945311086,1.1560842819868886,1.6278727396667407,1.2945544205449147,1.0465974153222024,1.5178514517427137,1.1180692806802734,1.1116224479255843,1.116279112756209,1.3736263561012776,0.9318520176566587
2022-02-03,1.0926576978112188,1.1264182319920124,1.5057385096643565,0.9919790723429254,1.4247795236097385,1.0514504749624372,1.184406605410495,1.4368379201259405,1.2337009467135587,1.011906170886076,0.7981817820127713,1.294311716643841,1.243496407384133,0.836219812223511,0.9203782740522807,1.5911410677456452,1.1665993855671273,0.8827702338388286,1.0050586653887523,1.2299236215167086,0.8733478534701808,1.296351166718916,1.542611381371468,1.6708260195848776,0.8529393365052366,1.6164385391584266,1.0,1.11287530367438,1.1975315915418276,1.3475915796869204,1.1315259788118965,1.6319494224501967,1.2750452812680446,1.0358513632683848,1.5304860316017097,1.1176856369086237,1.0967040245991317,1.130426478748894,1.3615385667812756,0.9351583366135977
2022-02-04,1.080759460738391,1.1161756997146903,1.5648926329261783,0.9869697318996176,1.3979495661089398,1.0401173932290333,1.189061210377408,1.4334184537198351,1.2331564984797274,0.9989579113924051,0.7959476838140217,1.2743922748433272,1.2178785777863201,0.8124664428914126,0.909204179559491,1.5495672532046687,1.1353361833146407,0.8566720705250266,0.9873733515957891,1.2127936683125669,0.8658001242968141,1.2988922759948032,1.5956830379373639,1.6454388421628854,0.8555183495793124,1.550989585081805,1.0,1.1257856291447101,1.197963458123159,1.333193655744983,1.1174048560903824,1.6398992967706614,1.272161280439305,1.0150105808923435,1.4753540280943362,1.0996460318912262,1.0618940188348813,1.100775231055381,1.341208767180962,0.9339401921857028
2022-02-07,1.080759460738391,1.1250705303765753,1.5837144335793962,0.9731112441335716,1.4286121312261502,1.027525251255237,1.1913883362758286,1.4647170604470665,1.2429520451352107,0.9973393196202531,0.7640331877245518,1.2473905002981955,1.2178785777863201,0.8129511221354977,0.9285727677704362,1.5571260960147466,1.1325940396214,0.8625700031907859,1.0007207058244174,1.1969486318245357,0.8609306671894789,1.3225440492734228,1.606493839649013,1.6703957813647032,0.8652731159205741,1.5030445331582238,1.0,1.132563623126905,1.2268873034721717,1.3457536015028853,1.1137211012430963,1.6625257278646224,1.2770810514377622,1.010451567671444,1.5100986286794182,1.0904342311357902,1.0370298628455066,1.1199613586008352,1.3447802434160403,0.959868657589668
2022-02-08,1.0668781841534254,1.1164452400377778,1.533394921876211,0.9739461001747612,1.4369748910572524,1.0342410603079284,1.195460916963712,1.4820760165140314,1.2337009467135587,0.9928072784810127,0.773926705695905,1.2469481169382033,1.2219593639564947,0.800831949790452,0.9311800322151472,1.566574470441796,1.1452087593752136,0.8547550363615926,0.986038632511757,1.206370237029737,0.8655565435965572,1.3641790349321616,1.5685574978617012,1.6837348095752163,0.8693100059348836,1.484399112573093,1.0,1.146442244742996,1.2333627951756294,1.360764279987722,1.099293077042954,1.6871904380061797,1.2709738238689303,1.0088235420594254,1.5075142079465695,1.1065546767034053,1.0519484032839128,1.1358527634035043,1.3354394271335333,0.9774442544003134
2022-02-09,1.0853867547694622,1.1272268529612746,1.5579784829020866,0.9807919809713673,1.4495187645248564,1.0564873317519556,1.1787339877103877,1.47497449366894,1.257645498105303,1.0096401107594937,0.7882881860297482,1.2279139836621566,1.2242260051347154,0.8190106786966298,0.9218683474801722,1.5854717565525387,1.1572750772267824,0.8565246170139189,1.0257469745795569,1.2183610471411284,0.8830867676848514,1.37532061180023,1.6129806092494152,1.697504240344414,0.8585456837848456,1.5220702662849912,1.0,1.1470879862751866,1.2152313920163003,1.3647465184790215,1.1167907720020014,1.7122627540819508,1.2825096613032478,1.0208720783095928,1.524456045909834,1.1065546767034053,1.0661020855530927,1.1614342421505497,1.3667582100516533,0.9870150969443847
2022-02-10,1.0705137565923448,1.1657715143831906,1.550680202994184,0.9918121419739215,1.4540485972046877,1.062363767311052,1.1934246266197703,1.4773419899494513,1.2337009467135587,1.008345253164557,0.7898839147348051,1.245177364438148,1.2366953744503013,0.8144053967588794,0.9267103580126214,1.5968101998532036,1.1644051070480648,0.8600634320209879,1.0130670615870985,1.2294955952895745,0.878704248850671,1.407182152733262,1.6145529736317847,1.7005162365626563,0.8474452874388141,1.527397313580933,1.0,1.155802177358247,1.221706883719758,1.3647465184790215,1.0980652837076923,1.7165434268649093,1.2689379707588924,1.012731233548731,1.5333574272207426,1.0965753532567863,1.0714571467452598,1.1891473567501,1.3381868198509617,1.0105070177768452
