Date,CCH.L,REL.L,RIO.L,UU.L,SBRY.L,HSBA.L,TSCO.L,NG.L,LLOY.L,IMB.L,BP.L,WEIR.L,BEZ.L,SVT.L,SHEL.L,LGEN.L,AUTO.L,BARC.L,MKS.L,CNA.L,ULVR.L,JD.L,AV.L,PRU.L,SMIN.L,AZN.L,GLEN.L,STAN.L,CTEC.L,BME.L,GSK.L,SSE.L,AAL.L,ADM.L,NWG.L,RKT.L,DGE.L,RR.L,SN.L,HIK.L
2023-12-18,2270.992919921875,3058.402099609375,5756.1494140625,1076.55029296875,293.5311584472656,611.6895141601562,283.22906494140625,1047.1607666015625,46.94152069091797,1816.673583984375,464.5719299316406,1837.193603515625,532.6392211914062,2596.988037109375,2534.498046875,244.34255981445312,701.177490234375,146.37986755371094,261.52764892578125,141.938232421875,4022.439208984375,171.44937133789062,428.4355163574219,863.511474609375,1724.5745849609375,10350.5009765625,462.3610229492187,645.1134033203125,241.068115234375,558.0414428710938,1441.1859130859375,1845.719970703125,1785.747314453125,2666.296630859375,219.15802001953125,5637.41015625,2845.09716796875,292.350830078125,1045.8065185546875,1749.8204345703125
2023-12-19,2281.9833984375,3068.39697265625,5777.1162109375,1090.5316162109375,294.4297180175781,611.9891357421875,285.82659912109375,1053.1531982421875,46.66686248779297,1802.19580078125,463.0240173339844,1855.685546875,525.64404296875,2637.940673828125,2539.992919921875,245.1407165527344,710.5745239257812,147.5389404296875,264.4268493652344,141.23880004882812,4020.302001953125,172.44906616210938,426.43902587890625,863.1116943359375,1731.57080078125,10340.505859375,467.5078125,657.300537109375,242.46734619140625,560.23681640625,1431.3956298828125,1838.7269287109375,1854.572998046875,2676.28271484375,218.65879821777344,5649.89111328125,2836.104736328125,294.95037841796875,1047.8052978515625,1763.3076171875
2023-12-20,2294.971923828125,3084.388671875,5774.1220703125,1099.02001953125,299.02239990234375,618.2777709960938,288.32421875,1064.6385498046875,47.40594100952149,1815.1756591796875,466.3695373535156,1860.6832275390625,538.6351928710938,2668.90478515625,2578.454833984375,250.6282196044922,717.3721923828125,151.5156707763672,271.32489013671875,142.08810424804688,4048.617919921875,174.24853515625,430.8312377929687,869.907958984375,1756.5574951171875,10478.4326171875,468.85699462890625,661.096435546875,244.86602783203125,573.8086547851562,1443.7830810546875,1849.7161865234375,1874.573974609375,2710.235595703125,217.66036987304688,5647.81103515625,2854.58935546875,298.8497619628906,1064.7939453125,1805.2674560546875
2023-12-21,2284.98046875,3075.393310546875,5803.07666015625,1066.724853515625,298.123779296875,621.3721313476562,287.0254211425781,1060.144287109375,47.13128280639648,1807.6875,465.62054443359375,1867.68017578125,532.6392211914062,2625.95458984375,2554.478515625,248.03414916992188,717.1724243164062,151.2958526611328,270.3251647949219,142.3878936767578,4037.9326171875,173.89862060546875,428.0361328125,873.305908203125,1759.5556640625,10474.4345703125,469.9063415527344,654.3036499023438,242.86712646484375,574.806640625,1448.578369140625,1848.2177734375,1886.3389892578125,2669.29248046875,216.76177978515625,5643.650390625,2846.595703125,299.74957275390625,1070.290283203125,1787.28466796875
2023-12-22,2286.97900390625,3073.394287109375,5830.03515625,1069.2216796875,299.1222229003906,626.66259765625,286.426025390625,1059.644775390625,47.9852180480957,1816.1739501953125,466.56927490234375,1863.681884765625,528.142333984375,2615.966552734375,2563.968994140625,249.53073120117188,721.9708862304688,151.6555633544922,271.92474365234375,141.78834533691406,4046.48095703125,164.95127868652344,430.33209228515625,861.5126342773438,1765.552490234375,10430.458984375,466.0587463378906,651.3068237304688,245.06591796875,568.4198608398438,1448.1788330078125,1850.2156982421875,1893.9862060546875,2681.275634765625,216.3623809814453,5660.2919921875,2839.1025390625,302.3491516113281,1073.288330078125,1771.2999267578125
2023-12-27,2285.979736328125,3086.387939453125,5816.05712890625,1061.730712890625,299.2220764160156,630.3557739257812,288.92364501953125,1059.644775390625,48.07011795043945,1799.200439453125,466.56927490234375,1890.6702880859375,529.6412963867188,2605.97802734375,2553.479736328125,250.7279815673828,720.17138671875,153.53402709960938,272.52459716796875,142.03814697265625,4047.015380859375,167.85043334960938,432.0290222167969,871.9067993164062,1764.55322265625,10522.4091796875,471.4553527832031,658.2994384765625,244.2663421630859,561.8336181640625,1448.1788330078125,1850.2156982421875,1937.125,2707.23974609375,219.05816650390625,5683.1748046875,2851.091796875,298.749755859375,1070.7901611328125,1775.795654296875
2023-12-28,2284.98046875,3091.385009765625,5851.00341796875,1057.7354736328125,298.92254638671875,630.4555053710938,288.72381591796875,1056.1494140625,47.91031646728515,1795.2066650390625,464.5719299316406,1890.6702880859375,523.6453857421875,2589.996337890625,2546.48681640625,250.7279815673828,717.7721557617188,153.37416076660156,272.3246765136719,141.23880004882812,4073.728271484375,167.40057373046875,432.62799072265625,877.7034301757812,1762.054443359375,10568.384765625,469.75640869140625,654.5034790039062,244.66615295410156,560.8355712890625,1459.7674560546875,1854.7115478515625,1945.9488525390625,2702.246826171875,217.76022338867188,5664.45263671875,2846.096435546875,298.0498962402344,1075.7867431640625,1765.80517578125
2023-12-29,2302.96435546875,3108.3759765625,5833.0302734375,1058.2347412109375,302.1174011230469,634.3486328125,290.22235107421875,1056.648681640625,47.650638580322266,1803.693603515625,465.5206298828125,1885.67236328125,521.6466674804688,2576.0126953125,2568.964111328125,250.5284423828125,721.1712036132812,153.65390014648438,272.3246765136719,140.53933715820312,4060.3720703125,165.9010009765625,433.9256896972656,886.6983642578125,1762.55419921875,10594.37109375,471.8051452636719,665.8912963867188,244.0664520263672,559.039306640625,1448.7781982421875,1854.211669921875,1932.02685546875,2680.277099609375,219.05816650390625,5637.41015625,2853.59033203125,299.6496276855469,1077.785400390625,1787.28466796875
2024-01-02,2312.955810546875,3065.3984375,5881.955078125,1042.7532958984375,298.323486328125,629.3576049804688,292.81988525390625,1056.1494140625,48.01018524169922,1814.17724609375,470.3641052246094,1897.6671142578125,525.64404296875,2545.048583984375,2572.96044921875,247.93435668945312,702.7769165039062,155.15267944335938,275.92364501953125,141.1888427734375,4086.550537109375,160.55259704589844,432.9274597167969,855.7158813476562,1737.5675048828125,10782.2724609375,468.40728759765625,658.099609375,241.6677703857422,559.4384765625,1478.3492431640625,1836.2293701171875,1929.6734619140625,2677.281005859375,219.85693359375,5674.85400390625,2817.120849609375,298.0498962402344,1066.792724609375,1784.7869873046875
2024-01-03,2308.959228515625,3060.4013671875,5769.12890625,1052.741455078125,302.81634521484375,624.266845703125,297.5154113769531,1061.142822265625,47.395957946777344,1831.6500244140625,471.3128662109375,1860.18359375,526.1436767578125,2552.04052734375,2590.443115234375,243.8436737060547,696.9788208007812,152.99444580078125,282.4218444824219,145.63531494140625,4117.00390625,155.4040985107422,429.0343933105469,830.5301513671875,1710.0823974609375,10734.2978515625,458.213623046875,646.5119018554688,238.8693084716797,555.247314453125,1518.909423828125,1828.23681640625,1832.41552734375,2680.277099609375,218.45913696289065,5710.2177734375,2784.64794921875,294.75042724609375,1048.8045654296875,1812.2606201171875
